本資料編號,段號,使用分區,使用地類別,魚塭號,縣市,鄉鎮區,漁編,段名,地號,環社分區,魚塭面積
61997,TD102503370000,一般農業區,農牧用地,1022,屏東縣,林邊鄉,屏東縣林邊鄉1022,成功段,337,關注減緩區,973.125
61998,TD102503380000,一般農業區,農牧用地,1022,屏東縣,林邊鄉,屏東縣林邊鄉1022,成功段,338,關注減緩區,101.91
61999,TD102503390000,一般農業區,農牧用地,1033,屏東縣,林邊鄉,屏東縣林邊鄉1033,成功段,339,關注減緩區,6.513
62000,TD102503400000,一般農業區,農牧用地,1022,屏東縣,林邊鄉,屏東縣林邊鄉1022,成功段,340,關注減緩區,0.885
62001,TD102503410000,一般農業區,農牧用地,1021,屏東縣,林邊鄉,屏東縣林邊鄉1021,成功段,341,關注減緩區,0.544
62002,TD102503420000,一般農業區,農牧用地,1033,屏東縣,林邊鄉,屏東縣林邊鄉1033,成功段,342,關注減緩區,1662.786
62003,TD102503430000,一般農業區,農牧用地,1014,屏東縣,林邊鄉,屏東縣林邊鄉1014,成功段,343,關注減緩區,0.001
62024,TD102411340000,一般農業區,農牧用地,439-1,屏東縣,林邊鄉,屏東縣林邊鄉439-1,銀放索段,1134,關注減緩區,309.467
62056,TD102502620000,一般農業區,農牧用地,983,屏東縣,林邊鄉,屏東縣林邊鄉983,成功段,262,關注減緩區,6.655
62057,TD102502630000,一般農業區,農牧用地,983,屏東縣,林邊鄉,屏東縣林邊鄉983,成功段,263,關注減緩區,15.843
62058,TD102502660000,一般農業區,農牧用地,983,屏東縣,林邊鄉,屏東縣林邊鄉983,成功段,266,關注減緩區,13.683
62060,TD102502680000,一般農業區,農牧用地,983,屏東縣,林邊鄉,屏東縣林邊鄉983,成功段,268,關注減緩區,1022.943
62064,TD102502720000,一般農業區,農牧用地,980,屏東縣,林邊鄉,屏東縣林邊鄉980,成功段,272,關注減緩區,3210.093
62090,TD102407240000,一般農業區,農牧用地,801-2,屏東縣,林邊鄉,屏東縣林邊鄉801-2,銀放索段,724,關注減緩區,111.576
62091,TD102407240000,一般農業區,農牧用地,801-8,屏東縣,林邊鄉,屏東縣林邊鄉801-8,銀放索段,724,關注減緩區,0.102
62097,TD102407250000,一般農業區,農牧用地,801-1,屏東縣,林邊鄉,屏東縣林邊鄉801-1,銀放索段,725,關注減緩區,73.856
62098,TD102407250000,一般農業區,農牧用地,801-2,屏東縣,林邊鄉,屏東縣林邊鄉801-2,銀放索段,725,關注減緩區,25.932
62104,TD102407260000,一般農業區,農牧用地,801-1,屏東縣,林邊鄉,屏東縣林邊鄉801-1,銀放索段,726,關注減緩區,96.142
62106,TD102401240000,一般農業區,農牧用地,923,屏東縣,林邊鄉,屏東縣林邊鄉923,銀放索段,124,關注減緩區,3446.964
62107,TD102401250000,一般農業區,農牧用地,923,屏東縣,林邊鄉,屏東縣林邊鄉923,銀放索段,125,關注減緩區,1394.478
62111,TD102401250000,一般農業區,農牧用地,746,屏東縣,林邊鄉,屏東縣林邊鄉746,銀放索段,125,關注減緩區,1232.03
62112,TD102401250000,一般農業區,農牧用地,745,屏東縣,林邊鄉,屏東縣林邊鄉745,銀放索段,125,關注減緩區,942.381
62113,TD102401260000,一般農業區,農牧用地,746,屏東縣,林邊鄉,屏東縣林邊鄉746,銀放索段,126,關注減緩區,567.92
62114,TD102401260000,一般農業區,農牧用地,745,屏東縣,林邊鄉,屏東縣林邊鄉745,銀放索段,126,關注減緩區,54.898
62115,TD102401270000,一般農業區,農牧用地,745,屏東縣,林邊鄉,屏東縣林邊鄉745,銀放索段,127,關注減緩區,121.62
62124,TD102500360001,一般農業區,農牧用地,838,屏東縣,林邊鄉,屏東縣林邊鄉838,成功段,36-1,關注減緩區,1094.021
62129,TD102500380000,一般農業區,農牧用地,823,屏東縣,林邊鄉,屏東縣林邊鄉823,成功段,38,關注減緩區,5.826
62131,TD102500380000,一般農業區,農牧用地,843,屏東縣,林邊鄉,屏東縣林邊鄉843,成功段,38,關注減緩區,272.521
62134,TD102500390000,一般農業區,農牧用地,843,屏東縣,林邊鄉,屏東縣林邊鄉843,成功段,39,關注減緩區,295.154
62136,TD102500400000,一般農業區,農牧用地,843,屏東縣,林邊鄉,屏東縣林邊鄉843,成功段,40,關注減緩區,3675.725
62137,TD102500410000,一般農業區,農牧用地,843,屏東縣,林邊鄉,屏東縣林邊鄉843,成功段,41,關注減緩區,2414.121
62138,TD102500430000,一般農業區,農牧用地,843,屏東縣,林邊鄉,屏東縣林邊鄉843,成功段,43,關注減緩區,5384.5
62139,TD102500470000,一般農業區,農牧用地,843,屏東縣,林邊鄉,屏東縣林邊鄉843,成功段,47,關注減緩區,598.766
62140,TD102500480000,一般農業區,農牧用地,843,屏東縣,林邊鄉,屏東縣林邊鄉843,成功段,48,關注減緩區,1503.065
62141,TD102500490000,一般農業區,農牧用地,843,屏東縣,林邊鄉,屏東縣林邊鄉843,成功段,49,關注減緩區,3093.275
62142,TD102500510000,一般農業區,農牧用地,843,屏東縣,林邊鄉,屏東縣林邊鄉843,成功段,51,關注減緩區,1109.795
62143,TD102500510000,一般農業區,農牧用地,845,屏東縣,林邊鄉,屏東縣林邊鄉845,成功段,51,關注減緩區,1956.812
62147,TD102500530000,一般農業區,農牧用地,866-1,屏東縣,林邊鄉,屏東縣林邊鄉866-1,成功段,53,關注減緩區,295.527
62148,TD102500530000,一般農業區,農牧用地,866,屏東縣,林邊鄉,屏東縣林邊鄉866,成功段,53,關注減緩區,88.842
62152,TD102500680000,一般農業區,農牧用地,866,屏東縣,林邊鄉,屏東縣林邊鄉866,成功段,68,關注減緩區,0.778
62153,TD102500680000,一般農業區,農牧用地,872,屏東縣,林邊鄉,屏東縣林邊鄉872,成功段,68,關注減緩區,7.478
62154,TD102500680000,一般農業區,農牧用地,869,屏東縣,林邊鄉,屏東縣林邊鄉869,成功段,68,關注減緩區,1897.082
62155,TD102500690000,一般農業區,農牧用地,869,屏東縣,林邊鄉,屏東縣林邊鄉869,成功段,69,關注減緩區,2145.919
62159,TD102401660000,一般農業區,農牧用地,777-2,屏東縣,林邊鄉,屏東縣林邊鄉777-2,銀放索段,166,關注減緩區,77.513
62160,TD102401660000,一般農業區,農牧用地,779-2,屏東縣,林邊鄉,屏東縣林邊鄉779-2,銀放索段,166,關注減緩區,278.695
62161,TD102401660000,一般農業區,農牧用地,779-3,屏東縣,林邊鄉,屏東縣林邊鄉779-3,銀放索段,166,關注減緩區,264.858
62162,TD102401680000,一般農業區,農牧用地,779-2,屏東縣,林邊鄉,屏東縣林邊鄉779-2,銀放索段,168,關注減緩區,10.523
62176,TD102401790000,一般農業區,農牧用地,771-4,屏東縣,林邊鄉,屏東縣林邊鄉771-4,銀放索段,179,關注減緩區,206.221
62177,TD102401790000,一般農業區,農牧用地,771-1,屏東縣,林邊鄉,屏東縣林邊鄉771-1,銀放索段,179,關注減緩區,216.932
62184,TD102401800002,一般農業區,農牧用地,771-4,屏東縣,林邊鄉,屏東縣林邊鄉771-4,銀放索段,180-2,關注減緩區,24.915
62185,TD102401800002,一般農業區,農牧用地,771-1,屏東縣,林邊鄉,屏東縣林邊鄉771-1,銀放索段,180-2,關注減緩區,37.306
62193,TD102401820000,一般農業區,農牧用地,567,屏東縣,林邊鄉,屏東縣林邊鄉567,銀放索段,182,關注減緩區,7.17
62194,TD102401840000,一般農業區,農牧用地,568,屏東縣,林邊鄉,屏東縣林邊鄉568,銀放索段,184,關注減緩區,22.351
62195,TD102401840001,一般農業區,農牧用地,568,屏東縣,林邊鄉,屏東縣林邊鄉568,銀放索段,184-1,關注減緩區,438.302
62196,TD102401840002,一般農業區,農牧用地,568,屏東縣,林邊鄉,屏東縣林邊鄉568,銀放索段,184-2,關注減緩區,66.896
62197,TD102401840002,一般農業區,農牧用地,567,屏東縣,林邊鄉,屏東縣林邊鄉567,銀放索段,184-2,關注減緩區,559.599
62198,TD102401840003,一般農業區,農牧用地,567,屏東縣,林邊鄉,屏東縣林邊鄉567,銀放索段,184-3,關注減緩區,149.469
62205,TD102503030000,一般農業區,農牧用地,1036,屏東縣,林邊鄉,屏東縣林邊鄉1036,成功段,303,關注減緩區,1923.219
62206,TD102503040000,一般農業區,農牧用地,977,屏東縣,林邊鄉,屏東縣林邊鄉977,成功段,304,關注減緩區,121.631
62218,TD102401250000,一般農業區,農牧用地,937-1,屏東縣,林邊鄉,屏東縣林邊鄉937-1,銀放索段,125,關注減緩區,929.52
62219,TD102503240000,一般農業區,農牧用地,1117,屏東縣,林邊鄉,屏東縣林邊鄉1117,成功段,324,關注減緩區,179.028
62221,TD102400030000,一般農業區,農牧用地,496,屏東縣,林邊鄉,屏東縣林邊鄉496,銀放索段,3,關注減緩區,2830.054
62222,TD102400030000,一般農業區,農牧用地,495,屏東縣,林邊鄉,屏東縣林邊鄉495,銀放索段,3,關注減緩區,21.407
62226,TD102408070000,一般農業區,農牧用地,936-7,屏東縣,林邊鄉,屏東縣林邊鄉936-7,銀放索段,807,關注減緩區,102.458
62227,TD102408070000,一般農業區,農牧用地,936-8,屏東縣,林邊鄉,屏東縣林邊鄉936-8,銀放索段,807,關注減緩區,113.211
62236,TD102403750000,一般農業區,農牧用地,434,屏東縣,林邊鄉,屏東縣林邊鄉434,銀放索段,375,關注減緩區,1.772
62237,TD102403750000,一般農業區,農牧用地,434,屏東縣,林邊鄉,屏東縣林邊鄉434,銀放索段,375,關注減緩區,0.059
62239,TD102403760000,一般農業區,農牧用地,434,屏東縣,林邊鄉,屏東縣林邊鄉434,銀放索段,376,關注減緩區,1.503
62240,TD102403760000,一般農業區,農牧用地,434,屏東縣,林邊鄉,屏東縣林邊鄉434,銀放索段,376,關注減緩區,20.686
62241,TD102403780000,一般農業區,農牧用地,434,屏東縣,林邊鄉,屏東縣林邊鄉434,銀放索段,378,關注減緩區,2358.61
62253,TD102503460000,一般農業區,農牧用地,1014,屏東縣,林邊鄉,屏東縣林邊鄉1014,成功段,346,關注減緩區,1519.018
62254,TD102503470000,一般農業區,農牧用地,1020,屏東縣,林邊鄉,屏東縣林邊鄉1020,成功段,347,關注減緩區,166.247
62255,TD102503470000,一般農業區,農牧用地,1021,屏東縣,林邊鄉,屏東縣林邊鄉1021,成功段,347,關注減緩區,3.767
62256,TD102503470000,一般農業區,農牧用地,1015,屏東縣,林邊鄉,屏東縣林邊鄉1015,成功段,347,關注減緩區,2029.93
62260,TD102503480000,一般農業區,農牧用地,1021,屏東縣,林邊鄉,屏東縣林邊鄉1021,成功段,348,關注減緩區,250.291
62261,TD102503480000,一般農業區,農牧用地,1020,屏東縣,林邊鄉,屏東縣林邊鄉1020,成功段,348,關注減緩區,503.286
62262,TD102503480000,一般農業區,農牧用地,1015,屏東縣,林邊鄉,屏東縣林邊鄉1015,成功段,348,關注減緩區,38.761
62263,TD102503490000,一般農業區,農牧用地,1021,屏東縣,林邊鄉,屏東縣林邊鄉1021,成功段,349,關注減緩區,2218.486
62264,TD102503490000,一般農業區,農牧用地,1020,屏東縣,林邊鄉,屏東縣林邊鄉1020,成功段,349,關注減緩區,36.16
62265,TD102503500000,一般農業區,農牧用地,1022,屏東縣,林邊鄉,屏東縣林邊鄉1022,成功段,350,關注減緩區,938.504
62266,TD102503510000,一般農業區,農牧用地,1022,屏東縣,林邊鄉,屏東縣林邊鄉1022,成功段,351,關注減緩區,901.507
62282,TD102504060000,一般農業區,農牧用地,1000,屏東縣,林邊鄉,屏東縣林邊鄉1000,成功段,406,關注減緩區,9.228
62287,TD102504090000,一般農業區,農牧用地,1000,屏東縣,林邊鄉,屏東縣林邊鄉1000,成功段,409,關注減緩區,40.736
62289,TD102504100000,一般農業區,農牧用地,1000,屏東縣,林邊鄉,屏東縣林邊鄉1000,成功段,410,關注減緩區,13.131
62292,TD102504110000,一般農業區,農牧用地,1000,屏東縣,林邊鄉,屏東縣林邊鄉1000,成功段,411,關注減緩區,13.165
62315,TD100200180002,一般農業區,農牧用地,972-1,屏東縣,林邊鄉,屏東縣林邊鄉972-1,崎峰段,18-2,關注減緩區,24.906
62320,TD102402600000,一般農業區,農牧用地,423,屏東縣,林邊鄉,屏東縣林邊鄉423,銀放索段,260,關注減緩區,0.036
62324,TD102402610000,一般農業區,農牧用地,423,屏東縣,林邊鄉,屏東縣林邊鄉423,銀放索段,261,關注減緩區,8.704
62327,TD102402620000,一般農業區,農牧用地,423,屏東縣,林邊鄉,屏東縣林邊鄉423,銀放索段,262,關注減緩區,41.36
62332,TD102402630000,一般農業區,農牧用地,423,屏東縣,林邊鄉,屏東縣林邊鄉423,銀放索段,263,關注減緩區,37.862
62337,TD102402650000,一般農業區,農牧用地,580-6,屏東縣,林邊鄉,屏東縣林邊鄉580-6,銀放索段,265,關注減緩區,48.202
62339,TD102402650000,一般農業區,農牧用地,580-7,屏東縣,林邊鄉,屏東縣林邊鄉580-7,銀放索段,265,關注減緩區,52.515
62340,TD102402650000,一般農業區,農牧用地,577,屏東縣,林邊鄉,屏東縣林邊鄉577,銀放索段,265,關注減緩區,295.169
62371,TD102503520000,一般農業區,農牧用地,1015,屏東縣,林邊鄉,屏東縣林邊鄉1015,成功段,352,關注減緩區,2.959
62374,TD102503530000,一般農業區,農牧用地,1015,屏東縣,林邊鄉,屏東縣林邊鄉1015,成功段,353,關注減緩區,335.254
62378,TD102503540000,一般農業區,農牧用地,1000,屏東縣,林邊鄉,屏東縣林邊鄉1000,成功段,354,關注減緩區,0.05
62386,TD102503560000,一般農業區,農牧用地,1023,屏東縣,林邊鄉,屏東縣林邊鄉1023,成功段,356,關注減緩區,2310.441
62387,TD102503560000,一般農業區,農牧用地,1022,屏東縣,林邊鄉,屏東縣林邊鄉1022,成功段,356,關注減緩區,73.273
62390,TD102503570000,一般農業區,農牧用地,1023,屏東縣,林邊鄉,屏東縣林邊鄉1023,成功段,357,關注減緩區,1.35
62391,TD102503570000,一般農業區,農牧用地,1022,屏東縣,林邊鄉,屏東縣林邊鄉1022,成功段,357,關注減緩區,23.374
62393,TD102503570000,一般農業區,農牧用地,1000,屏東縣,林邊鄉,屏東縣林邊鄉1000,成功段,357,關注減緩區,4269.382
62395,TD102503570000,一般農業區,農牧用地,1001,屏東縣,林邊鄉,屏東縣林邊鄉1001,成功段,357,關注減緩區,119.412
62407,TD102411380000,一般農業區,農牧用地,441,屏東縣,林邊鄉,屏東縣林邊鄉441,銀放索段,1138,關注減緩區,0.146
62408,TD102411380000,一般農業區,農牧用地,431,屏東縣,林邊鄉,屏東縣林邊鄉431,銀放索段,1138,關注減緩區,0.804
62420,TD102411390000,一般農業區,農牧用地,436-4,屏東縣,林邊鄉,屏東縣林邊鄉436-4,銀放索段,1139,關注減緩區,62.739
62421,TD100201320002,一般農業區,農牧用地,1112,屏東縣,林邊鄉,屏東縣林邊鄉1112,崎峰段,132-2,關注減緩區,351.294
62445,TD102507800000,一般農業區,農牧用地,1119-11,屏東縣,林邊鄉,屏東縣林邊鄉1119-11,成功段,780,關注減緩區,39.206
62448,TD102507800000,一般農業區,農牧用地,1119-8,屏東縣,林邊鄉,屏東縣林邊鄉1119-8,成功段,780,關注減緩區,92.069
62449,TD102507800000,一般農業區,農牧用地,1119-7,屏東縣,林邊鄉,屏東縣林邊鄉1119-7,成功段,780,關注減緩區,64.02
62451,TD102507800000,一般農業區,農牧用地,1119-12,屏東縣,林邊鄉,屏東縣林邊鄉1119-12,成功段,780,關注減緩區,4.18
62453,TD102507800000,一般農業區,農牧用地,1119-13,屏東縣,林邊鄉,屏東縣林邊鄉1119-13,成功段,780,關注減緩區,7
62457,TD102507860000,一般農業區,農牧用地,1126-6,屏東縣,林邊鄉,屏東縣林邊鄉1126-6,成功段,786,關注減緩區,4.206
62458,TD102507860000,一般農業區,農牧用地,1126-5,屏東縣,林邊鄉,屏東縣林邊鄉1126-5,成功段,786,關注減緩區,19.837
62464,TD102401770000,一般農業區,農牧用地,771-4,屏東縣,林邊鄉,屏東縣林邊鄉771-4,銀放索段,177,關注減緩區,0.271
62471,TD102500270000,一般農業區,農牧用地,827,屏東縣,林邊鄉,屏東縣林邊鄉827,成功段,27,關注減緩區,798.597
62473,TD102500270000,一般農業區,農牧用地,818-1,屏東縣,林邊鄉,屏東縣林邊鄉818-1,成功段,27,關注減緩區,59.302
62476,TD102500270000,一般農業區,農牧用地,838,屏東縣,林邊鄉,屏東縣林邊鄉838,成功段,27,關注減緩區,23.487
62477,TD102500270000,一般農業區,農牧用地,838,屏東縣,林邊鄉,屏東縣林邊鄉838,成功段,27,關注減緩區,4.988
62479,TD102500280000,一般農業區,農牧用地,818-1,屏東縣,林邊鄉,屏東縣林邊鄉818-1,成功段,28,關注減緩區,680.003
62485,TD102500320000,一般農業區,農牧用地,854,屏東縣,林邊鄉,屏東縣林邊鄉854,成功段,32,關注減緩區,33.549
62486,TD102500340000,一般農業區,農牧用地,838,屏東縣,林邊鄉,屏東縣林邊鄉838,成功段,34,關注減緩區,3988.346
62490,TD102500710000,一般農業區,農牧用地,863,屏東縣,林邊鄉,屏東縣林邊鄉863,成功段,71,關注減緩區,52.504
62492,TD102500710000,一般農業區,農牧用地,869,屏東縣,林邊鄉,屏東縣林邊鄉869,成功段,71,關注減緩區,0.201
62495,TD102500720000,一般農業區,農牧用地,863,屏東縣,林邊鄉,屏東縣林邊鄉863,成功段,72,關注減緩區,5.572
62499,TD102500740000,一般農業區,農牧用地,863,屏東縣,林邊鄉,屏東縣林邊鄉863,成功段,74,關注減緩區,7.908
62500,TD102500750000,一般農業區,農牧用地,845,屏東縣,林邊鄉,屏東縣林邊鄉845,成功段,75,關注減緩區,8.013
62510,TD102501030000,一般農業區,農牧用地,973,屏東縣,林邊鄉,屏東縣林邊鄉973,成功段,103,關注減緩區,0.649
62511,TD102501040000,一般農業區,農牧用地,973,屏東縣,林邊鄉,屏東縣林邊鄉973,成功段,104,關注減緩區,3230.526
62512,TD102501040000,一般農業區,農牧用地,972-1,屏東縣,林邊鄉,屏東縣林邊鄉972-1,成功段,104,關注減緩區,6.096
62515,TD102501220000,一般農業區,農牧用地,869,屏東縣,林邊鄉,屏東縣林邊鄉869,成功段,122,關注減緩區,0.113
62516,TD102501230000,一般農業區,農牧用地,869,屏東縣,林邊鄉,屏東縣林邊鄉869,成功段,123,關注減緩區,2412.582
62518,TD102500760000,一般農業區,農牧用地,863,屏東縣,林邊鄉,屏東縣林邊鄉863,成功段,76,關注減緩區,3634.264
62524,TD102500930000,一般農業區,農牧用地,963,屏東縣,林邊鄉,屏東縣林邊鄉963,成功段,93,關注減緩區,1773.493
62538,TD102402150000,一般農業區,農牧用地,600,屏東縣,林邊鄉,屏東縣林邊鄉600,銀放索段,215,關注減緩區,58.267
62539,TD102402150000,一般農業區,農牧用地,600-1,屏東縣,林邊鄉,屏東縣林邊鄉600-1,銀放索段,215,關注減緩區,158.271
62540,TD102402150000,一般農業區,農牧用地,600-2,屏東縣,林邊鄉,屏東縣林邊鄉600-2,銀放索段,215,關注減緩區,132.705
62541,TD102402150000,一般農業區,農牧用地,600-3,屏東縣,林邊鄉,屏東縣林邊鄉600-3,銀放索段,215,關注減緩區,113.581
62579,TD102502990000,一般農業區,農牧用地,1036,屏東縣,林邊鄉,屏東縣林邊鄉1036,成功段,299,關注減緩區,4.692
62631,TD102507910000,一般農業區,農牧用地,1126-5,屏東縣,林邊鄉,屏東縣林邊鄉1126-5,成功段,791,關注減緩區,2.475
62633,TD102507910000,一般農業區,農牧用地,1126-4,屏東縣,林邊鄉,屏東縣林邊鄉1126-4,成功段,791,關注減緩區,8.354
62636,TD102507910000,一般農業區,農牧用地,1126-3,屏東縣,林邊鄉,屏東縣林邊鄉1126-3,成功段,791,關注減緩區,7.138
62639,TD102507910000,一般農業區,農牧用地,1126-1,屏東縣,林邊鄉,屏東縣林邊鄉1126-1,成功段,791,關注減緩區,0.657
62642,TD102507920000,一般農業區,農牧用地,1126-6,屏東縣,林邊鄉,屏東縣林邊鄉1126-6,成功段,792,關注減緩區,65.797
62643,TD102507920000,一般農業區,農牧用地,1126-5,屏東縣,林邊鄉,屏東縣林邊鄉1126-5,成功段,792,關注減緩區,138.425
62644,TD102507920000,一般農業區,農牧用地,1126-4,屏東縣,林邊鄉,屏東縣林邊鄉1126-4,成功段,792,關注減緩區,185.91
62645,TD102507920000,一般農業區,農牧用地,1126-3,屏東縣,林邊鄉,屏東縣林邊鄉1126-3,成功段,792,關注減緩區,177.39
62647,TD102507920000,一般農業區,農牧用地,1126-1,屏東縣,林邊鄉,屏東縣林邊鄉1126-1,成功段,792,關注減緩區,154.393
62648,TD102507930000,一般農業區,農牧用地,1126-3,屏東縣,林邊鄉,屏東縣林邊鄉1126-3,成功段,793,關注減緩區,22.396
62650,TD102507930000,一般農業區,農牧用地,1126-1,屏東縣,林邊鄉,屏東縣林邊鄉1126-1,成功段,793,關注減緩區,80.206
62651,TD102507950000,一般農業區,農牧用地,1126-1,屏東縣,林邊鄉,屏東縣林邊鄉1126-1,成功段,795,關注減緩區,4.638
62678,TD102407170000,一般農業區,農牧用地,800-18,屏東縣,林邊鄉,屏東縣林邊鄉800-18,銀放索段,717,關注減緩區,0.606
62681,TD102407180000,一般農業區,農牧用地,800-16,屏東縣,林邊鄉,屏東縣林邊鄉800-16,銀放索段,718,關注減緩區,136.147
62682,TD102407180000,一般農業區,農牧用地,800-17,屏東縣,林邊鄉,屏東縣林邊鄉800-17,銀放索段,718,關注減緩區,137.677
62683,TD102407180000,一般農業區,農牧用地,800-18,屏東縣,林邊鄉,屏東縣林邊鄉800-18,銀放索段,718,關注減緩區,140.322
62685,TD102407200000,一般農業區,農牧用地,801-8,屏東縣,林邊鄉,屏東縣林邊鄉801-8,銀放索段,720,關注減緩區,0.013
62695,TD102407210000,一般農業區,農牧用地,801-2,屏東縣,林邊鄉,屏東縣林邊鄉801-2,銀放索段,721,關注減緩區,44.134
62697,TD102407210000,一般農業區,農牧用地,801-8,屏東縣,林邊鄉,屏東縣林邊鄉801-8,銀放索段,721,關注減緩區,21.923
62698,TD102403180000,一般農業區,農牧用地,423,屏東縣,林邊鄉,屏東縣林邊鄉423,銀放索段,318,關注減緩區,6.224
62700,TD102403180000,一般農業區,農牧用地,417,屏東縣,林邊鄉,屏東縣林邊鄉417,銀放索段,318,關注減緩區,363.274
62702,TD102403180000,一般農業區,農牧用地,416,屏東縣,林邊鄉,屏東縣林邊鄉416,銀放索段,318,關注減緩區,122.888
62704,TD102403180000,一般農業區,農牧用地,414,屏東縣,林邊鄉,屏東縣林邊鄉414,銀放索段,318,關注減緩區,123.941
62705,TD102403180000,一般農業區,農牧用地,415,屏東縣,林邊鄉,屏東縣林邊鄉415,銀放索段,318,關注減緩區,179.445
62706,TD102403180000,一般農業區,農牧用地,413,屏東縣,林邊鄉,屏東縣林邊鄉413,銀放索段,318,關注減緩區,181.506
62707,TD102403180000,一般農業區,農牧用地,412,屏東縣,林邊鄉,屏東縣林邊鄉412,銀放索段,318,關注減緩區,251.364
62719,TD055408740000,一般農業區,農牧用地,424,屏東縣,林邊鄉,屏東縣林邊鄉424,塭岸段,874,關注減緩區,3059.07
62724,TD102507790000,一般農業區,農牧用地,1119-12,屏東縣,林邊鄉,屏東縣林邊鄉1119-12,成功段,779,關注減緩區,81.257
62725,TD102507790000,一般農業區,農牧用地,1119-13,屏東縣,林邊鄉,屏東縣林邊鄉1119-13,成功段,779,關注減緩區,88.748
62749,TD102401420000,一般農業區,農牧用地,797,屏東縣,林邊鄉,屏東縣林邊鄉797,銀放索段,142,關注減緩區,4195.863
62757,TD102507650000,一般農業區,農牧用地,1119-1,屏東縣,林邊鄉,屏東縣林邊鄉1119-1,成功段,765,關注減緩區,67.535
62761,TD102507660000,一般農業區,農牧用地,1119-1,屏東縣,林邊鄉,屏東縣林邊鄉1119-1,成功段,766,關注減緩區,6.338
62788,TD102401190000,一般農業區,農牧用地,906,屏東縣,林邊鄉,屏東縣林邊鄉906,銀放索段,119,關注減緩區,819.661
62789,TD102401200000,一般農業區,農牧用地,906,屏東縣,林邊鄉,屏東縣林邊鄉906,銀放索段,120,關注減緩區,59.221
62794,TD102401200000,一般農業區,農牧用地,906-5,屏東縣,林邊鄉,屏東縣林邊鄉906-5,銀放索段,120,關注減緩區,212.016
62795,TD102401200000,一般農業區,農牧用地,906-6,屏東縣,林邊鄉,屏東縣林邊鄉906-6,銀放索段,120,關注減緩區,34.975
62796,TD102401200000,一般農業區,農牧用地,906-7,屏東縣,林邊鄉,屏東縣林邊鄉906-7,銀放索段,120,關注減緩區,201.554
62797,TD102401200000,一般農業區,農牧用地,906-8,屏東縣,林邊鄉,屏東縣林邊鄉906-8,銀放索段,120,關注減緩區,33.807
62800,TD102401210000,一般農業區,農牧用地,906-6,屏東縣,林邊鄉,屏東縣林邊鄉906-6,銀放索段,121,關注減緩區,225.323
62801,TD102401210000,一般農業區,農牧用地,906-8,屏東縣,林邊鄉,屏東縣林邊鄉906-8,銀放索段,121,關注減緩區,213.823
62886,TD102411410000,一般農業區,農牧用地,441,屏東縣,林邊鄉,屏東縣林邊鄉441,銀放索段,1141,關注減緩區,1015.816
62887,TD102411410000,一般農業區,農牧用地,431,屏東縣,林邊鄉,屏東縣林邊鄉431,銀放索段,1141,關注減緩區,15.496
62888,TD102411430000,一般農業區,農牧用地,441,屏東縣,林邊鄉,屏東縣林邊鄉441,銀放索段,1143,關注減緩區,1011.381
62889,TD102411440000,一般農業區,農牧用地,441,屏東縣,林邊鄉,屏東縣林邊鄉441,銀放索段,1144,關注減緩區,109.697
62890,TD102411440000,一般農業區,農牧用地,431,屏東縣,林邊鄉,屏東縣林邊鄉431,銀放索段,1144,關注減緩區,15.495
62891,TD102411450000,一般農業區,農牧用地,431,屏東縣,林邊鄉,屏東縣林邊鄉431,銀放索段,1145,關注減緩區,4784.716
62893,TD102411450000,一般農業區,農牧用地,430,屏東縣,林邊鄉,屏東縣林邊鄉430,銀放索段,1145,關注減緩區,2008.061
62896,TD102411460000,一般農業區,農牧用地,431,屏東縣,林邊鄉,屏東縣林邊鄉431,銀放索段,1146,關注減緩區,0.005
62900,TD102411470000,一般農業區,農牧用地,431,屏東縣,林邊鄉,屏東縣林邊鄉431,銀放索段,1147,關注減緩區,5.474
62922,TD102401570000,一般農業區,農牧用地,779-2,屏東縣,林邊鄉,屏東縣林邊鄉779-2,銀放索段,157,關注減緩區,4.716
62952,TD102402270000,一般農業區,農牧用地,595-1,屏東縣,林邊鄉,屏東縣林邊鄉595-1,銀放索段,227,關注減緩區,8.785
62988,TD100201220002,一般農業區,農牧用地,1112,屏東縣,林邊鄉,屏東縣林邊鄉1112,崎峰段,122-2,關注減緩區,52.995
63041,TD055408660000,一般農業區,農牧用地,383-3,屏東縣,林邊鄉,屏東縣林邊鄉383-3,塭岸段,866,關注減緩區,6.508
63042,TD055408660000,一般農業區,農牧用地,383-2,屏東縣,林邊鄉,屏東縣林邊鄉383-2,塭岸段,866,關注減緩區,0.262
63044,TD055408670000,一般農業區,農牧用地,383-4,屏東縣,林邊鄉,屏東縣林邊鄉383-4,塭岸段,867,關注減緩區,145.574
63045,TD055408670000,一般農業區,農牧用地,383-3,屏東縣,林邊鄉,屏東縣林邊鄉383-3,塭岸段,867,關注減緩區,347.304
63047,TD055408670000,一般農業區,農牧用地,383-2,屏東縣,林邊鄉,屏東縣林邊鄉383-2,塭岸段,867,關注減緩區,303.247
63048,TD055408670000,一般農業區,農牧用地,383-1,屏東縣,林邊鄉,屏東縣林邊鄉383-1,塭岸段,867,關注減緩區,286.152
63049,TD055408670000,一般農業區,農牧用地,383,屏東縣,林邊鄉,屏東縣林邊鄉383,塭岸段,867,關注減緩區,539.859
